seed,t,scheme,b,estimator,value
17000,720,majority,2,H_2x2,0.49495733001955866
17000,720,majority,4,C_frozen,0.0
17000,720,majority,4,C_activity,1.0
17000,720,majority,4,H_2x2,0.5022432941547967
17000,720,majority,8,C_frozen,0.0
17000,720,majority,8,C_activity,1.0
17000,720,majority,8,H_2x2,0.5506578397910841
17000,720,threshold_low,1,C_frozen,0.0
17000,720,threshold_low,1,C_activity,1.0
17000,720,threshold_low,1,H_2x2,0.5448364120244563
17000,720,threshold_low,2,C_frozen,0.0
17000,720,threshold_low,2,C_activity,1.0
17000,720,threshold_low,2,H_2x2,0.49495733001955866
17000,720,threshold_low,4,C_frozen,0.0
17000,720,threshold_low,4,C_activity,1.0
17000,720,threshold_low,4,H_2x2,0.5135757471595739
17000,720,threshold_low,8,C_frozen,0.0
17000,720,threshold_low,8,C_activity,1.0
17000,720,threshold_low,8,H_2x2,0.5447482203057475
17000,720,threshold_high,1,C_frozen,0.0
17000,720,threshold_high,1,C_activity,1.0
17000,720,threshold_high,1,H_2x2,0.5448364120244563
17000,720,threshold_high,2,C_frozen,0.0
17000,720,threshold_high,2,C_activity,1.0
17000,720,threshold_high,2,H_2x2,0.5455423627394279
17000,720,threshold_high,4,C_frozen,0.0
17000,720,threshold_high,4,C_activity,1.0
17000,720,threshold_high,4,H_2x2,0.52783336426527
17000,720,threshold_high,8,C_frozen,0.0
17000,720,threshold_high,8,C_activity,1.0
17000,720,threshold_high,8,H_2x2,0.5414311595698471
17000,720,average,1,C_frozen,0.0
17000,720,average,1,C_activity,1.0
17000,720,average,1,H_2x2,0.5448364120244563
17000,720,average,2,C_frozen,0.0
17000,720,average,2,C_activity,1.0
17000,720,average,2,H_2x2,0.49495733001955866
17000,720,average,4,C_frozen,0.0
17000,720,average,4,C_activity,1.0
17000,720,average,4,H_2x2,0.5022432941547967
17000,720,average,8,C_frozen,0.0
17000,720,average,8,C_activity,1.0
17000,720,average,8,H_2x2,0.5506578397910841
17000,740,majority,1,C_frozen,0.0
17000,740,majority,1,C_activity,1.0
17000,740,majority,1,H_2x2,0.5453982953828738
17000,740,majority,2,C_frozen,0.0
17000,740,majority,2,C_activity,1.0
17000,740,majority,2,H_2x2,0.45621328778641845
17000,740,majority,4,C_frozen,0.0
17000,740,majority,4,C_activity,1.0
17000,740,majority,4,H_2x2,0.4669820221169374
17000,740,majority,8,C_frozen,0.0
17000,740,majority,8,C_activity,1.0
17000,740,majority,8,H_2x2,0.5191919119493473
17000,740,threshold_low,1,C_frozen,0.0
17000,740,threshold_low,1,C_activity,1.0
17000,740,threshold_low,1,H_2x2,0.5453982953828738
17000,740,threshold_low,2,C_frozen,0.0
17000,740,threshold_low,2,C_activity,1.0
17000,740,threshold_low,2,H_2x2,0.45621328778641845
17000,740,threshold_low,4,C_frozen,0.0
17000,740,threshold_low,4,C_activity,1.0
17000,740,threshold_low,4,H_2x2,0.471354429994543
17000,740,threshold_low,8,C_frozen,0.0
17000,740,threshold_low,8,C_activity,1.0
17000,740,threshold_low,8,H_2x2,0.5043626873852894
17000,740,threshold_high,1,C_frozen,0.0
17000,740,threshold_high,1,C_activity,1.0
17000,740,threshold_high,1,H_2x2,0.5453982953828738
17000,740,threshold_high,2,C_frozen,0.0
17000,740,threshold_high,2,C_activity,1.0
17000,740,threshold_high,2,H_2x2,0.5223758478741168
17000,740,threshold_high,4,C_frozen,0.0
17000,740,threshold_high,4,C_activity,1.0
17000,740,threshold_high,4,H_2x2,0.48043458820451
17000,740,threshold_high,8,C_frozen,0.0
17000,740,threshold_high,8,C_activity,1.0
17000,740,threshold_high,8,H_2x2,0.5115881602768811
17000,740,average,1,C_frozen,0.0
17000,740,average,1,C_activity,1.0
17000,740,average,1,H_2x2,0.5453982953828738
17000,740,average,2,C_frozen,0.0
