seed,t,scheme,b,estimator,value
1000,890,majority,8,C_frozen,0.9921875
1000,900,majority,1,C_frozen,0.65570068359375
1000,900,majority,2,C_frozen,0.63037109375
1000,900,majority,4,C_frozen,0.845703125
1000,900,majority,8,C_frozen,0.9921875
1000,910,majority,1,C_frozen,0.66815185546875
1000,910,majority,2,C_frozen,0.64208984375
1000,910,majority,4,C_frozen,0.8564453125
1000,910,majority,8,C_frozen,0.9921875
1000,920,majority,1,C_frozen,0.68060302734375
1000,920,majority,2,C_frozen,0.655517578125
1000,920,majority,4,C_frozen,0.86328125
1000,920,majority,8,C_frozen,0.9921875
1000,930,majority,1,C_frozen,0.69464111328125
1000,930,majority,2,C_frozen,0.672119140625
1000,930,majority,4,C_frozen,0.8701171875
1000,930,majority,8,C_frozen,0.9921875
1000,940,majority,1,C_frozen,0.707763671875
1000,940,majority,2,C_frozen,0.685791015625
1000,940,majority,4,C_frozen,0.8779296875
1000,940,majority,8,C_frozen,0.99609375
1000,950,majority,1,C_frozen,0.72003173828125
1000,950,majority,2,C_frozen,0.697265625
1000,950,majority,4,C_frozen,0.888671875
1000,950,majority,8,C_frozen,0.99609375
1000,960,majority,1,C_frozen,0.73095703125
1000,960,majority,2,C_frozen,0.7080078125
1000,960,majority,4,C_frozen,0.892578125
1000,960,majority,8,C_frozen,0.99609375
1000,970,majority,1,C_frozen,0.7398681640625
1000,970,majority,2,C_frozen,0.7177734375
1000,970,majority,4,C_frozen,0.896484375
1000,970,majority,8,C_frozen,0.99609375
1000,980,majority,1,C_frozen,0.7578125
1000,980,majority,2,C_frozen,0.736328125
1000,980,majority,4,C_frozen,0.9091796875
1000,980,majority,8,C_frozen,0.99609375
1000,990,majority,1,C_frozen,0.778076171875
1000,990,majority,2,C_frozen,0.7568359375
1000,990,majority,4,C_frozen,0.9169921875
1000,990,majority,8,C_frozen,0.99609375
1000,1000,majority,1,C_frozen,0.7969970703125
1000,1000,majority,2,C_frozen,0.7763671875
1000,1000,majority,4,C_frozen,0.927734375
1000,1000,majority,8,C_frozen,1.0
1000,1010,majority,1,C_frozen,0.8203125
1000,1010,majority,2,C_frozen,0.802734375
1000,1010,majority,4,C_frozen,0.935546875
1000,1010,majority,8,C_frozen,1.0
1000,1020,majority,1,C_frozen,0.83551025390625
1000,1020,majority,2,C_frozen,0.819091796875
1000,1020,majority,4,C_frozen,0.9384765625
1000,1020,majority,8,C_frozen,1.0
1000,1030,majority,1,C_frozen,0.8525390625
1000,1030,majority,2,C_frozen,0.838623046875
1000,1030,majority,4,C_frozen,0.943359375
1000,1030,majority,8,C_frozen,1.0
1000,1040,majority,1,C_frozen,0.86309814453125
1000,1040,majority,2,C_frozen,0.852783203125
1000,1040,majority,4,C_frozen,0.94921875
1000,1040,majority,8,C_frozen,1.0
1000,1050,majority,1,C_frozen,0.87432861328125
1000,1050,majority,2,C_frozen,0.864013671875
1000,1050,majority,4,C_frozen,0.951171875
1000,1050,majority,8,C_frozen,1.0
1000,1060,majority,1,C_frozen,0.88092041015625
1000,1060,majority,2,C_frozen,0.871337890625
1000,1060,majority,4,C_frozen,0.953125
1000,1060,majority,8,C_frozen,1.0
1000,1070,majority,1,C_frozen,0.886962890625
1000,1070,majority,2,C_frozen,0.87841796875
1000,1070,majority,4,C_frozen,0.955078125
1000,1070,majority,8,C_frozen,1.0
1000,1080,majority,1,C_frozen,0.89349365234375
1000,1080,majority,2,C_frozen,0.885009765625
1000,1080,majority,4,C_frozen,0.958984375
1000,1080,majority,8,C_frozen,1.0
1000,1090,majority,1,C_frozen,0.89990234375
1000,1090,majority,2,C_frozen,0.892578125
1000,1090,majority,4,C_frozen,0.962890625
1000,1090,majority,8,C_frozen,1.0
1000,1100,majority,1,C_frozen,0.90521240234375
1000,1100,majority,2,C_frozen,0.8974609375
1000,1100,majority,4,C_frozen,0.9658203125
1000,1100,majority,8,C_frozen,1.0
1000,1110,majority,1,C_frozen,0.90814208984375
1000,1110,majority,2,C_frozen,0.900146484375
1000,1110,majority,4,C_frozen,0.9658203125
1000,1110,majority,8,C_frozen,1.0
1000,1120,majority,1,C_frozen,0.91131591796875
1000,1120,majority,2,C_frozen,0.903076171875
1000,1120,majority,4,C_frozen,0.966796875
1000,1120,majority,8,C_frozen,1.0
1000,1130,majority,1,C_frozen,0.91705322265625
1000,1130,majority,2,C_frozen,0.908935546875
1000,1130,majority,4,C_frozen,0.9677734375
1000,1130,majority,8,C_frozen,1.0
1000,1140,majority,1,C_frozen,0.92376708984375
1000,1140,majority,2,C_frozen,0.91650390625
1000,1140,majority,4,C_frozen,0.9697265625
1000,1140,majority,8,C_frozen,1.0
1000,1150,majority,1,C_frozen,0.9298095703125
