seed,group,matrix,perturb_type,scale_rel,perturb_seed_idx,t50,t90,auc,unrecovered,baseline_acc
164,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.502325,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.5006999999999999,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.499775,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.501925,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.5029,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.500775,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.50205,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.5028374999999999,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.49902500000000005,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.498875,1.0,0.505
164,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.5024125,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.4938625,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.501675,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.49781249999999994,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.5031,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.49985,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.5013375,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.5056875,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.491225,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.5027624999999999,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.5012125,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.5032874999999999,1.0,0.505
164,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.4963375,1.0,0.505
165,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.9202374999999999,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.935875,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.9307249999999999,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.9344625000000001,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.9348625,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.9227,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.9348125,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.9285125,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.9344875,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.93535,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.925225,0.0,0.9335
165,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.9371000000000002,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.9200875,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.9348125000000002,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.9360499999999999,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.920725,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.936075,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.9252125000000002,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.9348375000000001,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.934375,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.9257000000000002,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.9360875,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.9346000000000001,0.0,0.9335
165,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.9262999999999999,0.0,0.9335
165,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.5065375,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.502975,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.5109999999999999,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.508,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.508875,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.51135,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.5079499999999999,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.5110750000000001,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.512075,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.5121125,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.5081125,1.0,0.5065
165,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.5083249999999999,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.5057,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.5030374999999998,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.510475,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.5089125,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.5095,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.508525,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.5010125000000001,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.5062249999999999,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.5110625,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.512225,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.5100125,1.0,0.5065
165,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.5028374999999999,1.0,0.5065
166,grokked,embed.weight,gaussian_random,0.005,0,0.0,100.0,0.9074375,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.005,1,0.0,200.0,0.9107750000000002,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.005,2,0.0,300.0,0.905225,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.01,0,0.0,500.0,0.907175,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.01,1,0.0,100.0,0.908425,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.01,2,0.0,100.0,0.8998875,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.02,0,0.0,400.0,0.9088375,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.02,1,0.0,300.0,0.9104000000000001,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.02,2,0.0,200.0,0.9145749999999999,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.05,0,0.0,200.0,0.90925,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.05,1,0.0,800.0,0.8969124999999999,0.0,0.896
166,grokked,embed.weight,gaussian_random,0.05,2,0.0,100.0,0.9114375,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.005,0,0.0,200.0,0.9013875,1.0,0.896
166,grokked,embed.weight,structured_rank1,0.005,1,0.0,100.0,0.9079125,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.005,2,0.0,400.0,0.910875,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.01,0,0.0,300.0,0.9025375,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.01,1,0.0,300.0,0.9081125000000001,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.01,2,0.0,200.0,0.910825,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.02,0,0.0,700.0,0.902,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.02,1,0.0,100.0,0.9081375,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.02,2,0.0,1100.0,0.8960874999999999,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.05,0,0.0,100.0,0.9097500000000001,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.05,1,0.0,100.0,0.910325,0.0,0.896
166,grokked,embed.weight,structured_rank1,0.05,2,0.0,300.0,0.9103374999999999,0.0,0.896
166,pregrok,embed.weight,gaussian_random,0.005,0,100.0,2000.0,0.5186750000000001,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.005,1,100.0,2000.0,0.513775,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.005,2,100.0,2000.0,0.5172125,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.01,0,100.0,2000.0,0.5184500000000001,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.01,1,100.0,2000.0,0.5139,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.01,2,100.0,2000.0,0.5116375000000001,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.02,0,100.0,2000.0,0.5170750000000001,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.02,1,100.0,2000.0,0.5154875,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.02,2,100.0,2000.0,0.513525,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.05,0,100.0,2000.0,0.5130625,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.05,1,100.0,2000.0,0.5163375,1.0,0.324
166,pregrok,embed.weight,gaussian_random,0.05,2,100.0,2000.0,0.511975,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.005,0,100.0,2000.0,0.5181624999999999,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.005,1,100.0,2000.0,0.5144875,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.005,2,100.0,2000.0,0.51715,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.01,0,100.0,2000.0,0.5168375,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.01,1,100.0,2000.0,0.5144624999999998,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.01,2,100.0,2000.0,0.5160999999999999,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.02,0,100.0,2000.0,0.5131749999999999,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.02,1,100.0,2000.0,0.5118125,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.02,2,100.0,2000.0,0.5162749999999999,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.05,0,100.0,2000.0,0.5185125,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.05,1,100.0,2000.0,0.516225,1.0,0.324
166,pregrok,embed.weight,structured_rank1,0.05,2,100.0,2000.0,0.5133624999999999,1.0,0.324
167,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.9143625,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.9292,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.9161125,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.9292,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.9228875,1.0,0.925
167,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.92865,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.9288750000000001,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.917675,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.9289625,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.9181999999999999,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.9283874999999999,0.0,0.925
167,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.9285125,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.9145875,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.92915,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.9210750000000001,1.0,0.925
167,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.9270375000000002,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.9290125,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.9171999999999999,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.9286125000000001,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.9284125000000001,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.9094249999999999,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.9278625,0.0,0.925
167,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.9213499999999999,1.0,0.925
167,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.9284749999999999,0.0,0.925
167,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.5111625,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.512775,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.5091375,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.525,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.5148499999999999,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.5107,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.5226375,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.5270875,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.5212625000000001,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.5094624999999999,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.531475,1.0,0.5095
167,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.5096,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.5367000000000001,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.5268125,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.51175,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.5102874999999999,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.5298499999999999,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.5234375,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.5250625,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.5152625,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.5112125,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.5226750000000001,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.5271874999999999,1.0,0.5095
167,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.522775,1.0,0.5095
168,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.9309375,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.9390500000000002,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.9283125000000001,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.9381874999999998,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.9293,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.9383125,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.9371875,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.9299,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.9382125000000001,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.927125,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.9374499999999999,0.0,0.938
168,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.9384625,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.9251999999999999,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.9383625000000001,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.9279125000000001,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.9385875,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.9374874999999999,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.9245874999999999,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.9390250000000001,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.9261250000000001,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.9380250000000001,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.9377000000000001,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.9299,0.0,0.938
168,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.9373500000000001,0.0,0.938
168,pregrok,embed.weight,gaussian_random,0.005,0,100.0,2000.0,0.500625,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.005,1,200.0,2000.0,0.5047499999999999,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.005,2,200.0,2000.0,0.5023125,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.01,0,200.0,2000.0,0.500425,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.01,1,100.0,2000.0,0.503575,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.01,2,200.0,2000.0,0.50295,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.02,0,100.0,2000.0,0.5077125,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.02,1,100.0,2000.0,0.5073125,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.02,2,100.0,2000.0,0.5060999999999999,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.05,0,200.0,2000.0,0.5045624999999999,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.05,1,100.0,2000.0,0.5092000000000001,1.0,0.3625
168,pregrok,embed.weight,gaussian_random,0.05,2,100.0,2000.0,0.5067,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.005,0,100.0,2000.0,0.5041249999999999,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.005,1,100.0,2000.0,0.5079499999999999,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.005,2,200.0,2000.0,0.5049125,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.01,0,100.0,2000.0,0.5049750000000001,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.01,1,100.0,2000.0,0.5032999999999999,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.01,2,100.0,2000.0,0.5042125000000001,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.02,0,100.0,2000.0,0.5049874999999999,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.02,1,100.0,2000.0,0.5057375,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.02,2,100.0,2000.0,0.5063375,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.05,0,100.0,2000.0,0.505025,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.05,1,100.0,2000.0,0.504525,1.0,0.3625
168,pregrok,embed.weight,structured_rank1,0.05,2,100.0,2000.0,0.5029999999999999,1.0,0.3625
169,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.9345125,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.9235249999999999,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.9350500000000002,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.9167874999999999,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.9353,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.933375,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.9146125,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.935,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.9309125,1.0,0.9385
169,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.937025,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.9315749999999999,0.0,0.9385
169,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.909175,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.9352375,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.91815,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.9347249999999998,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.9288625,1.0,0.9385
169,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.9352999999999999,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.9333499999999999,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.02,0,0.0,0.0,0.9138875000000001,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.02,1,0.0,0.0,0.9335375,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.02,2,0.0,0.0,0.9178000000000001,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.05,0,0.0,0.0,0.9344000000000001,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.05,1,0.0,0.0,0.9251250000000001,0.0,0.9385
169,grokked,embed.weight,structured_rank1,0.05,2,0.0,0.0,0.9356125000000001,0.0,0.9385
169,pregrok,embed.weight,gaussian_random,0.005,0,0.0,2000.0,0.508975,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.005,1,0.0,2000.0,0.511725,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.005,2,0.0,2000.0,0.5096625,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.01,0,0.0,2000.0,0.51425,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.01,1,0.0,2000.0,0.5187625,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.01,2,0.0,2000.0,0.5143249999999999,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.02,0,0.0,2000.0,0.5081,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.02,1,0.0,2000.0,0.50645,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.02,2,0.0,2000.0,0.5157875000000001,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.05,0,0.0,2000.0,0.522225,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.05,1,0.0,2000.0,0.5065500000000001,1.0,0.511
169,pregrok,embed.weight,gaussian_random,0.05,2,0.0,2000.0,0.5093875,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.005,0,0.0,2000.0,0.5151375,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.005,1,0.0,2000.0,0.51655,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.005,2,0.0,2000.0,0.5090875,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.01,0,0.0,2000.0,0.5084875,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.01,1,0.0,2000.0,0.51605,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.01,2,0.0,2000.0,0.5249999999999999,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.02,0,0.0,2000.0,0.5187499999999999,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.02,1,0.0,2000.0,0.5211125,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.02,2,0.0,2000.0,0.5172374999999999,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.05,0,0.0,2000.0,0.5179874999999999,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.05,1,0.0,2000.0,0.508875,1.0,0.511
169,pregrok,embed.weight,structured_rank1,0.05,2,0.0,2000.0,0.5266,1.0,0.511
170,grokked,embed.weight,gaussian_random,0.005,0,0.0,0.0,0.913875,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.005,1,0.0,0.0,0.896,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.005,2,0.0,0.0,0.9136999999999998,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.01,0,0.0,0.0,0.9012374999999998,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.01,1,0.0,0.0,0.9139250000000001,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.01,2,0.0,0.0,0.9060249999999999,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.02,0,0.0,0.0,0.9143249999999999,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.02,1,0.0,0.0,0.9133374999999999,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.02,2,0.0,0.0,0.898625,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.05,0,0.0,0.0,0.9136749999999999,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.05,1,0.0,0.0,0.9070874999999998,0.0,0.9105
170,grokked,embed.weight,gaussian_random,0.05,2,0.0,0.0,0.9147374999999999,0.0,0.9105
170,grokked,embed.weight,structured_rank1,0.005,0,0.0,0.0,0.9138125,0.0,0.9105
170,grokked,embed.weight,structured_rank1,0.005,1,0.0,0.0,0.9004000000000001,0.0,0.9105
170,grokked,embed.weight,structured_rank1,0.005,2,0.0,0.0,0.9150124999999999,0.0,0.9105
170,grokked,embed.weight,structured_rank1,0.01,0,0.0,0.0,0.897375,1.0,0.9105
170,grokked,embed.weight,structured_rank1,0.01,1,0.0,0.0,0.9143249999999999,0.0,0.9105
170,grokked,embed.weight,structured_rank1,0.01,2,0.0,0.0,0.9038624999999999,1.0,0.9105
